id,geo_point_2d,secteur,commune,antenne_mairie,adresse,perimetre_pave,type_dechet_code,type_dechet,type_conteneur_code,type_conteneur,volume_m3,marque,modele,modele_info_sup,type_avaloir,type_collecteur,nom_collecteur,etat,etat_info_sup,date_info_etat,date_instal_conteneur_sup,type_installation,date_renouvellement_materiel,x_longitude,y_latitude
399,"45.16382,5.72386",Sud,Grenoble,6,Rue Aimé Pupin / Rue Roger François,,VER,verre,CA,aérien,3.0,Villiger,City-Line,Villiger métallique 3m3 kinshofer,,Régie,Métro,Bon,Citec__3_A_c,,,,2019-04-01,5.723864,45.163817
347,"45.17097,5.73182",Sud,Grenoble,4,Av Marcelin Berthelot / Lycée Guynemer,,VER,verre,CA,aérien,3.0,UTPM,Ecobox,"bac UTPm 4m3 crochet, puce CF0E04820000005D",,Régie,Métro,Sale,-__3_A_c,,,,2019-06-05,5.731821,45.170969
5078,"45.2545,5.66664",Nord-Ouest,Fontanil Cornillon,,Rue Bach / Chemin de Claretière / Place du Marché,Fontanil,CS,collecte sélective,CE,enterré,5.0,Citec,,,,Régie,Métro,Bon,,,,,,5.66664,45.254503
5104,"45.25112,5.66162",Nord-Ouest,Fontanil Cornillon,,Rue Chancelière (vers Allée des Orchidées),Fontanil,CS,collecte sélective,CE,enterré,5.0,Citec,,,,Régie,Métro,Bon,,,,,,5.66162,45.251117
5105,"45.25111,5.66159",Nord-Ouest,Fontanil Cornillon,,Rue Chancelière (vers Allée des Orchidées),Fontanil,CS,collecte sélective,CE,enterré,5.0,Citec,,,,Régie,Métro,Bon,,,,,,5.661588,45.251107
5106,"45.2511,5.66156",Nord-Ouest,Fontanil Cornillon,,Rue Chancelière (vers Allée des Orchidées),Fontanil,OMR,ordures ménagères résiduelles,CE,enterré,5.0,Citec,,,double tambour,Régie,Métro,Usé,,2018-06,2010,,,5.661558,45.251096
5103,"45.24862,5.66431",Nord-Ouest,Fontanil Cornillon,,Rue Chancelière / Rue Babière,Fontanil,OMR,ordures ménagères résiduelles,CE,enterré,5.0,Citec,,,double tambour,Régie,Métro,Bon,,2018-06,2010,,,5.664315,45.248624
5085,"45.25292,5.66653",Nord-Ouest,Fontanil Cornillon,,Rue du Rafour / Parc municipal / Gymnase Lionel Terray,Fontanil,OMR,ordures ménagères résiduelles,CE,enterré,5.0,Citec,,,double tambour,Régie,Métro,Bon,,2018-06,2009,,,5.666532,45.252921
5096,"45.24671,5.66643",Nord-Ouest,Fontanil Cornillon,,Rue du Rif Tronchard / Complexe sportif,Fontanil,CS,collecte sélective,CE,enterré,5.0,Citec,,,,Régie,Métro,Bon,,,,,,5.666431,45.246714
5097,"45.24672,5.66641",Nord-Ouest,Fontanil Cornillon,,Rue du Rif Tronchard / Complexe sportif,Fontanil,OMR,ordures ménagères résiduelles,CE,enterré,5.0,Citec,,,double tambour,Régie,Métro,Bon,,2018-06,2010,,,5.666406,45.246723
5068,"45.24836,5.66903",Nord-Ouest,Fontanil Cornillon,,Rue du Rocher / Rue des Ecoles / Rue Meyretière (rond-point),Fontanil,CS,collecte sélective,CE,enterré,5.0,Citec,,,,Régie,Métro,Bon,,,,,,5.669034,45.248357
5069,"45.24836,5.66907",Nord-Ouest,Fontanil Cornillon,,Rue du Rocher / Rue des Ecoles / Rue Meyretière (rond-point),Fontanil,CS,collecte sélective,CE,enterré,5.0,Citec,,,,Régie,Métro,Bon,,,,,,5.669068,45.248357
5066,"45.24836,5.66893",Nord-Ouest,Fontanil Cornillon,,Rue du Rocher / Rue des Ecoles / Rue Meyretière (rond-point),Fontanil,OMR,ordures ménagères résiduelles,CE,enterré,5.0,Citec,,,double tambour,Régie,Métro,Bon,,2018-06,,,,5.66893,45.248357
5051,"45.17129,5.7026",Nord-Ouest,Grenoble,3,11-13 Rue Albert Thomas,Mistral,CS,collecte sélective,CE,enterré,3.0,Citec,,,,Régie,Métro,Sale,,,,,,5.702597,45.171293
5043,"45.17231,5.70263",Nord-Ouest,Grenoble,3,1-3 Rue Albert Thomas,Mistral,OMR,ordures ménagères résiduelles,CE,enterré,3.0,Citec,,,double tambour,Régie,Métro,Bon,,2018-06,,,,5.702632,45.172307
5044,"45.17228,5.70263",Nord-Ouest,Grenoble,3,1-3 Rue Albert Thomas,Mistral,OMR,ordures ménagères résiduelles,CE,enterré,3.0,Citec,,,double tambour,Régie,Métro,Bon,,2018-06,,,,5.702632,45.172284
5056,"45.16988,5.70305",Nord-Ouest,Grenoble,3,"27, 29, 31, 33 Rue Albert Thomas",Mistral,OMR,ordures ménagères résiduelles,CE,enterré,4.0,Citec,,,double tambour,Régie,Métro,Sale,,2018-06,,,,5.703053,45.169877
5057,"45.16988,5.70309",Nord-Ouest,Grenoble,3,"27, 29, 31, 33 Rue Albert Thomas",Mistral,OMR,ordures ménagères résiduelles,CE,enterré,4.0,Citec,,,double tambour,Régie,Métro,Sale,,2018-06,,,,5.703088,45.169876
5062,"45.16922,5.7031",Nord-Ouest,Grenoble,3,"39, 41, 43, 45 Rue Albert Thomas",Mistral,OMR,ordures ménagères résiduelles,CE,enterré,4.0,Citec,,,double tambour,Régie,Métro,Sale,,2018-06,,,,5.703102,45.169222
5064,"45.16916,5.70305",Nord-Ouest,Grenoble,3,"39, 41, 43, 45 Rue Albert Thomas",Mistral,OMR,ordures ménagères résiduelles,CE,enterré,4.0,Citec,,,double tambour,Régie,Métro,Sale,,2018-06,,,,5.703054,45.169156
5065,"45.16916,5.70302",Nord-Ouest,Grenoble,3,"39, 41, 43, 45 Rue Albert Thomas",Mistral,OMR,ordures ménagères résiduelles,CE,enterré,4.0,Citec,,,double tambour,Régie,Métro,Sale,,2018-06,,,,5.703023,45.169157
5038,"45.17239,5.70381",Nord-Ouest,Grenoble,3,49 Rue Anatole France,Mistral,OMR,ordures ménagères résiduelles,CE,enterré,4.0,Citec,,,double tambour,Régie,Métro,Bon,,2018-06,,,,5.703809,45.172394
5041,"45.17254,5.70306",Nord-Ouest,Grenoble,3,51-53 Rue Anatole France,Mistral,OMR,ordures ménagères résiduelles,CE,enterré,3.0,Citec,,,double tambour,Régie,Métro,Bon,,2018-06,,,,5.703056,45.172541
5042,"45.17254,5.70302",Nord-Ouest,Grenoble,3,51-53 Rue Anatole France,Mistral,OMR,ordures ménagères résiduelles,CE,enterré,3.0,Citec,,,double tambour,Régie,Métro,Bon,,2018-06,,,,5.703018,45.172542
482,"45.17984,5.70691",Nord-Ouest,Grenoble,3,Boulevard Joseph Vallier / Rue Henri Moissan,,VER,verre,CE,enterré,4.0,Citec,Evolution,,,Régie,Métro,Bon,Citec_Evolution_4_E_k,,,,,5.706911,45.179842
5093,"45.16574,5.73141",Sud,Grenoble,6,30 Galerie de l'Arlequin / CCAS,Villeneuve,CS,collecte sélective,CE,enterré,5.0,Citec,,,,Régie,Métro,Bon,,,,,,5.731409,45.165738
475,"45.18553,5.72035",Nord-Est,Grenoble,2,Place Condorcet / Rue Condorcet / Rue Thiers,,VER,verre,CE,enterré,4.0,METRO,EMM2VK4,,,Régie,Métro,Bon,METRO__4_E_,,,,,5.720351,45.18553
425,"45.16789,5.72176",Sud,Grenoble,4,21 Avenue Léon Blum / Caserne Gendarmerie,,VER,verre,CA,aérien,3.0,-,,,,Régie,Métro,,-__3_A_c,,,,,5.721762,45.167893
260,"45.19151,5.72036",Nord-Est,Grenoble,2,1-3 Cours Jean Jaurès,,VER,verre,CE,enterré,4.0,Citec,Evolution,,,Régie,Métro,Bon,Citec_Evolution_4_E_k,,,,,5.720362,45.191508
259,"45.19497,5.71918",Nord-Est,Grenoble,2,22 Route de Lyon / Clinique vétérinaire / en face du parking Intermarché,,VER,verre,CA,aérien,3.0,Citec,Cyclea,,,Régie,Métro,Bon,Citec_Cyclea_3_A_C,,,,,5.719178,45.194966
1070,"45.18228,5.72293",Nord-Est,Grenoble,2,36 Allée Henri Frenay / ZAC de Bonne / proximité Rue Marceau,,VER,verre,CE,enterré,4.0,Citec,,,,Régie,Métro,Bon,Citec__4_E_,,2012 (mars),,,5.722929,45.182285
246,"45.19639,5.73794",Nord-Est,Grenoble,2,44 Rue Blanche Monier,,VER,verre,CE,enterré,3.0,Citec,Tulip,,,Régie,Métro,Bon,Citec_Tulip_3_E_K,,,,,5.737939,45.196391
238,"45.19525,5.73392",Nord-Est,Grenoble,2,46 Avenue Maréchal Randon / Musée (rampe accès livraisons),,VER,verre,CA,aérien,3.0,Citec,Cyclea,,,Régie,Métro,Bon,Citec_Cyclea_3_A_C,,,,,5.733916,45.195248
273,"45.18687,5.71877",Nord-Est,Grenoble,2,53 Cours Jean Jaurès,,VER,verre,CE,enterré,3.0,Citec,Evolution,,,Régie,Métro,Sale,Citec_Evolution_3_E_k,,,,,5.718768,45.186871
263,"45.19777,5.71849",Nord-Est,Grenoble,2,57 Route de Lyon (Rond-point / Garage Peugeot Bastille),,VER,verre,CA,aérien,4.0,Citec,Cyclea Max,,,Régie,Métro,Bon,Citec_Cyclea Max_4_A_C,,,,,5.718491,45.197768
486,"45.18058,5.71766",Nord-Est,Grenoble,2,66 Boulevard Maréchal Foch / Escaliers Square Charles Michels,,VER,verre,CE,enterré,4.0,Citec,Evolution,,,Régie,Métro,Bon,Citec_Evolution_4_E_k,,,,,5.717664,45.180583
1260,"45.18291,5.71839",Nord-Est,Grenoble,2,7-9 Rue Camille Desmoulins / Derrière Mc Donald Aigle,,VER,verre,CA,aérien,4.2,Quadria,Linéance,,,Régie,Métro,Bon,Quadria_Lineance_4.2_A_c,,???,Ré-implantation après travaux tram,,5.71839,45.182913
255,"45.19146,5.72259",Nord-Est,Grenoble,2,Avenue Félix Viallet / Boulevard Edouard Rey,,VER,verre,CA,aérien,3.0,Quadria,Linéance,,,Régie,Métro,Sale,Quadria_Lineance_3_A_C,,,,,5.722588,45.191458
262,"45.18794,5.72334",Nord-Est,Grenoble,2,Boulevard Gambetta / Cours Lafontaine / Cours Berriat,,VER,verre,CA,aérien,4.0,Quadria,Linéance,,,Régie,Métro,Bon,Quadria_Lineance_4_A_C,,,,,5.723338,45.187943
490,"45.18251,5.72673",Nord-Est,Grenoble,2,Boulevard Gambetta / Rue André Maginot,,VER,verre,CE,enterré,4.0,Citec,,,,Régie,Métro,Bon,Citec__4_E_,,,,,5.726727,45.182511
261,"45.19063,5.72143",Nord-Est,Grenoble,2,Boulevard Gambetta / Rue Jay,,VER,verre,CA,aérien,3.0,Quadria,Linéance,,,Régie,Métro,Très bon,Quadria_Lineance_3_A_C,,,,,5.721433,45.190633
488,"45.18095,5.72168",Nord-Est,Grenoble,2,Boulevard Maréchal Foch / Rue Commandant Gilot,,VER,verre,CE,enterré,3.0,Citec,Evolution,,,Régie,Métro,Sale,Citec_Evolution_3_E_k,,,,,5.721677,45.18095
250,"45.19371,5.73568",Nord-Est,Grenoble,2,Boulevard Maréchal Leclerc / Rue Commandant L'Herminier,,VER,verre,CA,aérien,3.0,Citec,Cyclea,,,Régie,Métro,Bon,Citec_Cyclea_3_A_C,,,,,5.735679,45.193713
249,"45.19431,5.73773",Nord-Est,Grenoble,2,Chemin de Ronde / Club de Boules (Pétanque Ile Verte),,VER,verre,CA,aérien,3.0,Citec,Cyclea,,,Régie,Métro,Bon,Citec_Cyclea_3_A_C,,,,,5.737731,45.194312
248,"45.19309,5.73747",Nord-Est,Grenoble,2,Chemin de Ronde / Tour Mont Blanc (Les 3 Tours),,VER,verre,CA,aérien,3.0,Citec,Cyclea,,,Régie,Métro,Bon,Citec_Cyclea_3_A_C,,,,,5.737471,45.193091
473,"45.19146,5.72526",Nord-Est,Grenoble,2,Parking Philipeville / Rue Montorge / Rue de Belgrade,,VER,verre,CE,enterré,4.0,METRO,EMM2VK4,,,Régie,Métro,Sale,METRO__4_E_,,,,,5.725258,45.191458
235,"45.18871,5.73638",Nord-Est,Grenoble,2,Place Bir Hakeim,,VER,verre,CE,enterré,4.0,?,?,,,Régie,Métro,Bon,UTPM ??? à mettre à jour_Ecobox ??? à mettre à jour_4_E_c,,,,août 2011,5.736381,45.188714
447,"45.18547,5.72237",Nord-Est,Grenoble,2,Place Championnet / Rue Lakanal / Rue Condorcet,,VER,verre,CE,enterré,4.0,METRO,EMM2VK4,,,Régie,Métro,Bon,METRO__4_E_,,,,,5.722369,45.185472
437,"45.19288,5.72556",Nord-Est,Grenoble,2,5 Quai Stéphane Jay / Départ Téléphérique Les Bulles / Rue Hector Berlioz,,VER,verre,CA,aérien,4.0,Quadria,Linéance,,,Régie,Métro,Sale,Quadria_Lineance_4_A_c,,,,2018-08-09,5.725556,45.192884
495,"45.18714,5.73004",Nord-Est,Grenoble,2,Place de Metz / Rue Charles Tartari (Eglise St Joseph) / Rue de Strasbourg,,VER,verre,CE,enterré,4.0,Citec,,,,Régie,Métro,Sale,Citec__4_E_,,,,,5.730039,45.18714
459,"45.18912,5.72392",Nord-Est,Grenoble,2,Place Victor Hugo / Av Alsace Lorraine / Rue du Docteur Mazet,,VER,verre,CE,enterré,3.0,Plastic Omnium,?,,,Régie,Métro,Usé,Plastic Omnium__3_E_,,,,,5.723917,45.189119
266,"45.18189,5.72501",Nord-Est,Grenoble,2,Rue André Maginot / Rue Robert Dubarle / Rue Lazare Carnot,,VER,verre,CE,enterré,4.0,Citec,,,,Régie,Métro,Sale,Citec__4_E_,,,,,5.725009,45.181894
1062,"45.18434,5.72375",Nord-Est,Grenoble,2,Rue Berthe de Boissieux / Rue Lazare Carnot,,VER,verre,CE,enterré,4.0,Citec,Evolution S,Type G4 BAMMENS,,Régie,Métro,Bon,Citec_Evolution S_4_E_,,,,,5.723752,45.184335
244,"45.19766,5.74035",Nord-Est,Grenoble,2,Rue Bizanet / Rue Emile Ducros,,VER,verre,CA,aérien,3.0,Citec,Cyclea,,,Régie,Métro,Bon,Citec_Cyclea_3_A_C,,,,,5.740353,45.197662
445,"45.19051,5.72479",Nord-Est,Grenoble,2,Rue de Belgrade / Rue de Palanka,,VER,verre,CE,enterré,3.0,Plastic Omnium,?,,,Régie,Métro,Sale,Plastic Omnium__3_E_,,,,,5.724789,45.190508
321,"45.18513,5.71047",Nord-Ouest,Grenoble,1,40 Rue Nicolas Chorier / proximité croisement Rue D'Alembert,,VER,verre,CA,aérien,3.0,Quadria,Linéance,,,Régie,Métro,Bon,Citec_Cyclea_3_A_c,,,,,5.710467,45.185129
458,"45.18317,5.71924",Nord-Est,Grenoble,2,Rue de Turenne / Rue Augereau / Rue G. Rambaud / Collège privé Aigle - La Salle,,VER,verre,CE,enterré,3.0,Plastic Omnium,?,,,Régie,Métro,Bon,Plastic Omnium__3_E_,,,,,5.719243,45.183166
336,"45.18873,5.73355",Nord-Est,Grenoble,2,Rue Eugène Faure / Rue Mably / proximité Place Verdun - Préfecture,,VER,verre,CA,aérien,3.0,Citec,Cyclea,,,Régie,Métro,Bon,Citec_Cyclea_3_A_C,,,,,5.73355,45.18873
449,"45.1898,5.72613",Nord-Est,Grenoble,2,Rue Félix Poulat / Eglise St Louis / Rue de Sault / Rue de l'Abreuvoir,,VER,verre,CE,enterré,3.0,Plastic Omnium,?,,,Régie,Métro,Bon,Plastic Omnium__3_E_,,,,,5.726128,45.189799
455,"45.19178,5.73109",Nord-Est,Grenoble,2,Rue Président Carnot / Rue Jean-François Haché / Place Sainte-Claire,,VER,verre,CE,enterré,4.0,METRO,EMM2VK4,,,Régie,Métro,Sale,METRO__4_E_,,,,,5.731094,45.191776
247,"45.19145,5.73912",Nord-Est,Grenoble,2,Rue Saint Ferjus / Avenue Saint Roch / proximité Boulevard Maréchal Leclerc,,VER,verre,CA,aérien,3.0,Citec,Cyclea,,,Régie,Métro,Bon,Citec_Cyclea_3_A_C,,,,,5.739119,45.191452
265,"45.18707,5.72097",Nord-Est,Grenoble,2,Rue Thiers / Rue Génissieu,,VER,verre,CA,aérien,3.0,Quadria,Linéance,,,Régie,Métro,Bon,Quadria_Lineance_3_A_C,,,,,5.720974,45.18707
448,"45.18139,5.71773",Nord-Est,Grenoble,2,Square Charles Michels / Rue Général Janssen / Rue Lieutenant de Quinsonas,,VER,verre,CE,enterré,3.0,Bammens,,,,Régie,Métro,Bon,Bammens__3_E_,,,,,5.71773,45.18139
440,"45.18814,5.72828",Nord-Est,Grenoble,2,Place Vaucanson / Rue de la Liberté,,VER,verre,CA,aérien,4.0,Quadria,Linéance,Quadria 4m3 Kinshofer V1809A,,Régie,Métro,Bon,Quadria_Lineance_4_A_C,,,,2018-01-26,5.728283,45.188135
236,"45.1907,5.73712",Nord-Est,Grenoble,2,Rue Hébert (vers Caisse d'Epargne) / Passage sous immeuble,,VER,verre,CA,aérien,4.2,Citec,Cyclea Max,,,Régie,Métro,Bon,Citec_Cyclea Max_4_A_c,,,,,5.737119,45.190704
239,"45.20158,5.73643",Nord-Est,Grenoble,2,Rue Lachmann / Quai Jongkind,,VER,verre,CA,aérien,4.0,Citec,Cyclea Max,,,Régie,Métro,Bon,Citec_Cyclea Max_4_A_c,,,,,5.736427,45.201575
453,"45.16695,5.74131",Nord-Est,Grenoble,5,1 Avenue Bossuet / vers Place Jean Racine et Avenue Jean Perrot,,VER,verre,CE,enterré,3.0,Plastic Omnium,City-Spot,,,Régie,Métro,Bon,Plastic Omnium_City Spot_3_E_,,,,,5.741307,45.166955
359,"45.17928,5.74321",Nord-Est,Grenoble,5,11 Rue Condé / Rue Tourville,,VER,verre,CA,aérien,3.0,Citec,Cyclea,,,Régie,Métro,Bon,Citec_Cyclea_3_A_c,,,,,5.743207,45.179279
378,"45.17035,5.74019",Nord-Est,Grenoble,5,119 Av Jean Perrot (La Poste Teisseire),,VER,verre,CA,aérien,3.0,Citec,Cyclea,,,Régie,Métro,Bon,Citec_Cyclea_3_A_c,,,,,5.740195,45.170352
374,"45.17508,5.74141",Nord-Est,Grenoble,5,12-14 Rue du 140ème RIA / Ecole Léon Jouhaux / Résidence Jeunes Travailleurs Taillefer,,VER,verre,CA,aérien,3.0,Citec,Cyclea,,,Régie,Métro,Bon,Citec_Cyclea_3_A_c,,,,,5.741407,45.175079
380,"45.16919,5.73735",Nord-Est,Grenoble,5,14 Rue Le Nôtre / Square Henri Mauchant,,VER,verre,CA,aérien,3.0,Citec,Cyclea,,,Régie,Métro,Bon,Citec_Cyclea_3_A_c,,,,,5.73735,45.169189
358,"45.1775,5.74065",Nord-Est,Grenoble,5,15 Chemin Guilbaud,,VER,verre,CA,aérien,3.0,Citec,Cyclea,,,Régie,Métro,Bon,Citec_Cyclea_3_A_c,,,,,5.740652,45.177502
363,"45.18398,5.74468",Nord-Est,Grenoble,5,24 Chemin Villebois,,VER,verre,CA,aérien,4.2,Citec,Cyclea Max,,,Régie,Métro,Bon,Citec_Cyclea Max_4.2_A_c,,,,,5.744677,45.183982
373,"45.17711,5.74163",Nord-Est,Grenoble,5,29 Rue Jean Bart / parking face au n° 29,,VER,verre,CA,aérien,3.0,Citec,Cyclea,,,Régie,Métro,Bon,Citec_Cyclea_3_A_c,,,,,5.741635,45.177106
372,"45.17853,5.75132",Nord-Est,Grenoble,5,82 Rue Jules Vallès / Rue Marius Blanchet,,VER,verre,CA,aérien,2.5,Citec,Cyclea,,,Régie,Métro,Sale,Citec_Cyclea_2.5_A_c,,,,,5.751322,45.178528
369,"45.17948,5.74525",Nord-Est,Grenoble,5,84 Avenue Jeanne d'Arc / MJC / Marché Abbaye / 1 Place de la Commune de 1971,,VER,verre,CA,aérien,3.0,Citec,Cyclea,,,Régie,Métro,Bon,Citec_Cyclea_3_A_c,,,,,5.74525,45.179479
492,"45.18582,5.74671",Nord-Est,Grenoble,5,Av de Valmy / Av Jules Vallès / Ch de la Blanchisserie / Ch du Pont Carpin,,VER,verre,CE,enterré,4.0,Citec,Evolution,,,Régie,Métro,Bon,Citec_Evolution_4_E_k,,,,,5.746714,45.185823
509,"45.17114,5.74034",Nord-Est,Grenoble,5,Av Jean Perrot / Av Paul Cocat / Place du Marché,,VER,verre,CE,enterré,4.0,Citec,,,,Régie,Métro,Sale,Citec__4_E_,,,,,5.740341,45.171141
360,"45.18307,5.74421",Nord-Est,Grenoble,5,Avenue Jeanne d'Arc / Rue Commandant Perreau (square),,VER,verre,CA,aérien,3.0,Citec,Cyclea,,,Régie,Métro,Bon,Citec_Cyclea_3_A_c,,,,,5.744209,45.183075
379,"45.17014,5.73755",Nord-Est,Grenoble,5,Avenue Malherbe / Place Louis Jouvet / Eglise St Marc (Face marché),,VER,verre,CA,aérien,4.2,Citec,Cyclea Max,,,Régie,Métro,Sale,Citec_Cyclea Max_4.2_A_c,,,,,5.737549,45.170141
377,"45.17623,5.74201",Nord-Est,Grenoble,5,MJC Jouhaux / Rue Emile Romanet / Parc / Parking vers kiosque,,VER,verre,CA,aérien,4.0,Villiger,City-Line,,,Régie,Métro,Bon,Villiger_Cityline_4_A_c,,,,,5.742006,45.176226
367,"45.17994,5.74703",Nord-Est,Grenoble,5,Rue Duguesclin / Avenue Washington,,VER,verre,CA,aérien,3.0,Citec,Cyclea,,,Régie,Métro,Bon,Citec_Cyclea_3_A_c,,,,,5.747029,45.179939
348,"45.16938,5.73409",Nord-Est,Grenoble,5,Rue Gérard Philipe / Avenue Malherbe,,VER,verre,CE,enterré,4.0,Citec,,,,Régie,Métro,Sale,Citec__4_E_,,,,,5.734086,45.169378
491,"45.18717,5.74411",Nord-Est,Grenoble,5,Rue Jules Flandrin / Boulevard Général Gallieni,,VER,verre,CE,enterré,4.0,Citec,Evolution,,,Régie,Métro,Bon,Citec_Evolution_4_E_k,,,,,5.744112,45.187172
370,"45.17699,5.74766",Nord-Est,Grenoble,5,Rue Marius Riollet / Avenue Washington,,VER,verre,CA,aérien,3.0,Citec,Cyclea,,,Régie,Métro,Bon,Citec_Cyclea_3_A_c,,,,,5.747664,45.17699
508,"45.17266,5.73489",Nord-Est,Grenoble,5,Rue Paul Claudel / Parking Maison de la Culture MC2,,VER,verre,CA,aérien,4.0,Villiger,City-Line,,,Régie,Métro,Sale,Villiger_City-Line_4_A_c,,,,,5.734891,45.172656
365,"45.18674,5.74051",Nord-Est,Grenoble,5,Stade des Alpes (Tribune Sud - Escalier M2) / accès par avenue de Valmy,,VER,verre,CA,aérien,3.0,Citec,Cyclea,,,Régie,Métro,Bon,Citec_Cyclea_3_A_c,,,,,5.740509,45.186737
471,"45.18048,5.7352",Sud,Grenoble,4,Avenue Jean Perrot / Rue Moyrand / Rue Mallifaud,,VER,verre,CE,enterré,3.0,Plastic Omnium,?,,,Régie,Métro,Sale,Plastic Omnium__3_E_,,,,,5.735195,45.180485
444,"45.18203,5.71716",Nord-Est,Grenoble,2,107 Cours Jean Jaurès,,VER,verre,CE,enterré,4.0,Citec,Evolution,,,Régie,Métro,Bon,Citec_Evolution_4_E_k,,,,,5.717162,45.182026
512,"45.17786,5.74409",Nord-Est,Grenoble,5,14 Rue André Argouges (parking supermarché ED),,VER,verre,CA,aérien,3.0,Citec,Cyclea,,,Régie,Métro,Bon,Citec_Cyclea_3_A_c,,,,,5.744086,45.177863
340,"45.18189,5.7319",Sud,Grenoble,4,Avenue Albert 1er de Belgique / Avenue Général Champon (angle sud-est - parking supermarché),,VER,verre,CA,aérien,4.0,Quadria,Linéance,,,Régie,Métro,Bon,-__4_A_c,,,,,5.731897,45.181892
804,"45.18565,5.74797",Nord-Est,Saint Martin d'Hères,,33 Avenue Ambroise Croizat / Place de la République,,VER,verre,CE,enterré,3.0,Plastic Omnium,City-Spot,,,Prestataire,Lely,Bon,Plastic Omnium_City Spot_3_E_,,,,,5.747973,45.185646
795,"45.18163,5.7559",Nord-Est,Saint Martin d'Hères,,Impasse Louis Jouvet / Rue Louis Jouvet,,VER,verre,CA,aérien,3.0,Citec,Cyclea,Citec 3m3 Crochet + Cliiink,,Prestataire,Lely,Bon,Citec_Cyclea_2.5_A_c,,,,2019-01-25,5.755902,45.181626
315,"45.18444,5.7094",Nord-Ouest,Grenoble,1,63 Rue Nicolas Chorier / face Rue Mozart,,VER,verre,CA,aérien,4.0,Quadria,Linéance,,,Régie,Métro,Bon,Citec_Cyclea Max_4_A_c,,,,,5.709404,45.184442
276,"45.18748,5.71608",Nord-Ouest,Grenoble,1,Cours Berriat / Rue Joseph Rey,,VER,verre,CA,aérien,2.5,Citec,Cyclea,,,Régie,Métro,Bon,Citec_Cyclea_2.5_A_c,,,,,5.716083,45.187477
301,"45.18235,5.71287",Nord-Ouest,Grenoble,1,35 Rue Charrel,,VER,verre,CA,aérien,3.0,Quadria,Linéance,,,Régie,Métro,Bon,Citec_Cyclea_3_A_c,,,,,5.712873,45.182353
514,"45.19144,5.72007",Nord-Ouest,Grenoble,1,4-6 Cours Jean Jaurès,,VER,verre,CE,enterré,4.0,Citec,Evolution,,,Régie,Métro,Bon,Citec_Evolution_4_E_k,,,,,5.720069,45.191441
268,"45.18671,5.71848",Nord-Ouest,Grenoble,1,62 Cours Jean Jaurès / Rue Colbert,,VER,verre,CE,enterré,4.0,Citec,Tulip,,,Régie,Métro,Sale,Citec_Tulip_4_E_K,,,,2013 (décembre),5.718485,45.186709
316,"45.18294,5.70678",Nord-Ouest,Grenoble,1,82 Rue Nicolas Chorier / Rue du Drac,,VER,verre,CA,aérien,2.5,Quadria,Linéance,,,Régie,Métro,Très bon,Citec_Cyclea_2.5_A_c,,,,,5.706785,45.182943
480,"45.18037,5.70557",Nord-Ouest,Grenoble,1,Boulevard Joseph Vallier / Rue Ampère (angle bar-tabac Méditerrannée),,VER,verre,CE,enterré,4.0,Citec,,,,Régie,Métro,Bon,Citec__4_E_,,,,,5.705572,45.180374
481,"45.18033,5.70711",Nord-Ouest,Grenoble,1,Boulevard Joseph Vallier / Rue Eugène Varlin,,VER,verre,CE,enterré,3.0,Citec,,,,Régie,Métro,Bon,Citec__3_E_,,,,,5.70711,45.180327
484,"45.18038,5.71011",Nord-Ouest,Grenoble,1,Boulevard Joseph Vallier / Rue Léon Drivier,,VER,verre,CE,enterré,4.0,Citec,,,,Régie,Métro,Bon,Citec__4_E_,,,,,5.710108,45.180381
485,"45.18041,5.71215",Nord-Ouest,Grenoble,1,Boulevard Joseph Vallier / Rue Pierre Ruibet,,VER,verre,CE,enterré,4.0,Citec,,,,Régie,Métro,Bon,Citec__4_E_,,,,,5.712148,45.180407
493,"45.18813,5.71806",Nord-Ouest,Grenoble,1,Cours Berriat / Rue Gabriel Péri,,VER,verre,CE,enterré,4.0,Citec,Evolution,,,Régie,Métro,Bon,Citec_Evolution_4_E_k,,,,,5.718063,45.188134
275,"45.18461,5.7176",Nord-Ouest,Grenoble,1,Cours Jean Jaurès / Rue Joseph Rey,,VER,verre,CE,enterré,4.0,Citec,Evolution,,,Régie,Métro,Usé,Citec_Evolution_4_E_k,,,,,5.717598,45.184607
308,"45.18896,5.71124",Nord-Ouest,Grenoble,1,Rue D'Alembert / Rue Anthoard,,VER,verre,CA,aérien,4.0,Quadria,Linéance,,,Régie,Métro,Bon,Citec_Cyclea Max_4_A_c,,,,,5.711241,45.188957
1058,"45.18265,5.70897",Nord-Ouest,Grenoble,1,Rue de Bourgogne / Rue Raspail,,VER,verre,CA,aérien,3.0,Quadria,Linéance,,,Régie,Métro,Bon,Citec_Cyclea_3_A_c,,,,,5.708968,45.182655
450,"45.19053,5.71305",Nord-Ouest,Grenoble,1,Rue de la Frise / Ecole de commerce / Europôle,,VER,verre,CE,enterré,3.0,Plastic Omnium,City-Spot,,,Régie,Métro,Bon,Plastic Omnium_City Spot_3_E_k,,,,,5.713045,45.190531
303,"45.18389,5.71428",Nord-Ouest,Grenoble,1,Rue de New York / Rue de Paris,,VER,verre,CA,aérien,4.0,Quadria,Linéance,,,Régie,Métro,Bon,Citec__3_A_c,,,,2019-02-25,5.714281,45.18389
